Order Date,SKU ID,Order Quantity
3/28/2022,1083AA,679
7/21/2022,2173CA,3
2/14/2023,1234BA,88
5/31/2023,1630BA,1
10/31/2022,3143CA,5
2/24/2022,3250CA,125
3/1/2022,1970CA,50
1/28/2023,2847BA,1
9/6/2022,2236CA,2
6/8/2022,1486CA,1
5/7/2022,2763CA,4101
7/5/2022,3533CA,2600
1/2/2023,2315BA,86
5/29/2023,2766AA,80
6/30/2022,2621AA,4
12/7/2022,3193AA,2
3/26/2022,2501CA,33
8/13/2022,2326CA,33
5/29/2023,2785BA,435
7/20/2022,1445BA,2
1/6/2023,3132BA,1
2/28/2022,1486CA,3
3/29/2022,2039CA,3
1/30/2022,1234BA,105
6/20/2022,3084CA,1
1/17/2023,3423CA,2
6/14/2022,3570CA,17
3/24/2022,2508BA,1
5/20/2022,2935BA,33
5/19/2022,3423CA,2
6/18/2022,1497CA,76
2/2/2022,2315BA,6
7/21/2022,3502BA,2
3/20/2023,1009AA,232
4/18/2022,2923CA,6
11/8/2022,2484BA,58
4/22/2022,2953BA,60
6/4/2022,1497CA,10
8/30/2022,3512AA,4000
4/29/2022,1497CA,41.5
4/16/2022,3619CA,38
11/28/2022,1479CA,2
3/8/2022,2953CA,1
4/23/2022,3551CA,105
4/7/2023,2953CA,1
9/4/2022,1479CA,5
1/8/2023,2291AA,288
4/13/2022,3462AA,100
10/19/2022,2498CA,1
5/31/2023,3462AA,4836
5/6/2022,2501CA,100
2/1/2022,2953CA,4
8/1/2022,2013AA,175
12/3/2022,1382CA,14
10/16/2022,1582CA,1
11/21/2022,3003AA,6
6/28/2022,3079BA,18
3/31/2023,3358BA,1
5/20/2023,3495CA,50
9/18/2022,2291AA,243
11/21/2022,1601AA,3
10/17/2022,1497CA,21
7/22/2022,1499CA,2
2/26/2022,1624AA,2
4/2/2023,1009AA,204
10/3/2022,3495CA,40
2/20/2023,2508BA,2
7/3/2022,3053AA,31
6/19/2022,3053AA,15
11/16/2022,3502BA,2
6/13/2022,2317CA,494
1/15/2023,2025AA,20
2/11/2022,1967BA,240
2/8/2022,2265BA,3
1/26/2023,1379CA,7
5/1/2023,2935BA,5
4/25/2022,1601AA,1
9/28/2022,3462AA,50
12/5/2022,3576BA,8
5/20/2022,1497CA,15
3/9/2023,2337CA,100
10/1/2022,3512AA,20
9/3/2022,1497CA,57
6/13/2023,2564BA,60
12/23/2022,3590BA,6
5/22/2022,3420AA,1
2/16/2022,1921AA,1
5/4/2023,1130AA,585
2/5/2022,2317CA,249
3/27/2023,1971AA,35
4/14/2023,2212AA,23
12/8/2022,1379CA,30
10/16/2022,2673BA,2351
3/18/2022,2229CA,3
10/2/2022,2096BA,1
4/11/2022,1956CA,2
4/30/2022,1009AA,153
6/12/2022,1083AA,70
8/4/2022,2515BA,50
1/22/2023,2013AA,20
5/22/2023,2041CA,6
6/2/2023,2483BA,33600
6/5/2022,2277AA,138
4/3/2023,1990AA,12.5
7/26/2022,2938CA,4
9/16/2022,2016CA,27.5
5/10/2022,2317CA,200
7/30/2022,2267CA,4
4/21/2023,3448CA,50
8/6/2022,1956CA,1
5/3/2023,3495CA,10
4/30/2023,3404CA,5
7/25/2022,1956CA,1
3/18/2022,1992AA,40
5/15/2022,1499CA,1
3/9/2023,2317CA,1103
8/10/2022,1077CA,2000
4/1/2023,3084CA,1
9/23/2022,1083AA,30
2/7/2022,3399AA,6
12/30/2022,3551CA,100
9/2/2022,2277AA,107
11/27/2022,1907AA,1
1/26/2023,1126CA,3959
3/17/2022,1077CA,161
8/14/2022,3160BA,2
7/8/2022,3125AA,5
5/25/2023,1441AA,3
3/11/2022,2336BA,15
8/16/2022,2291AA,1357
11/12/2022,1445BA,1
1/2/2023,2752AA,65
3/15/2023,3404CA,10
3/31/2022,1511CA,20
5/28/2023,2227AA,3
2/10/2022,2234AA,4
5/4/2022,2317CA,602
5/20/2023,1630BA,1
10/20/2022,3025CA,1
1/18/2023,1234BA,19
1/9/2023,2212CA,2
9/26/2022,2953BA,60
5/31/2023,1009AA,60
6/30/2022,2498CA,1
2/19/2023,3075AA,2
11/1/2022,2041CA,1
1/18/2023,3502BA,8
1/31/2022,2564BA,126
3/5/2023,2342CA,40
9/21/2022,2189CA,5
4/26/2023,1499CA,1
6/22/2022,2291AA,8
11/19/2022,3423CA,1
3/13/2022,3423CA,1
4/3/2023,2501CA,368
9/21/2022,2876CA,1
6/2/2023,2200CA,5
11/21/2022,1379CA,59
3/24/2023,1083AA,2757
3/16/2022,1193BA,60
10/9/2022,3177CA,67.5
1/7/2023,3120BA,5
3/16/2022,1586CA,2
10/31/2022,1464AA,2
7/18/2022,1601AA,1
3/31/2022,1009AA,20
3/27/2022,2348BA,1
9/23/2022,2956AA,1
3/20/2023,1601AA,1
2/28/2022,2752AA,33
8/16/2022,1126CA,9800
6/6/2023,2487BA,11
9/17/2022,1479CA,2
8/19/2022,2021CA,4
6/10/2022,1385CA,15
2/13/2023,1382CA,9
3/2/2022,2277AA,76
4/12/2023,2025AA,16
5/6/2022,3420AA,3
11/23/2022,1499AA,200
7/20/2022,1130AA,50
4/29/2022,2331CA,300
3/13/2022,2501CA,200
4/3/2022,1145BA,32
7/22/2022,1624AA,2
5/19/2022,2840AA,1352
2/14/2022,3345AA,7
2/2/2023,1971AA,50
11/2/2022,1993AA,375
6/14/2022,2229CA,2
6/24/2022,2513CA,1
9/3/2022,2016CA,10
4/27/2023,1379CA,8
9/3/2022,2515BA,125
3/12/2022,2331CA,687
2/8/2022,1445BA,3
6/29/2022,1161AA,30
5/16/2022,2938CA,4
4/13/2022,1907AA,5
7/20/2022,1511CA,15
4/24/2023,2876CA,1
4/22/2022,3502BA,2
3/8/2023,2766AA,272
9/6/2022,2326CA,230
11/17/2022,2646AA,26
2/12/2022,1145BA,137
6/10/2023,1882CA,2
6/12/2022,1497CA,26
7/3/2022,2673BA,347
12/24/2022,1385CA,8
5/24/2023,1953AA,1
9/28/2022,2044CA,12
4/2/2022,3570CA,1
1/6/2023,2876CA,10
4/3/2023,3494AA,100
7/1/2022,1126CA,850
7/3/2022,3079BA,18
8/22/2022,3533CA,3000
9/14/2022,2508BA,1
4/11/2023,3044AA,1
2/9/2022,3399AA,2
5/28/2023,2876CA,1
2/21/2022,2956AA,6
7/15/2022,2714CA,47.9
3/6/2023,1145BA,11
8/12/2022,2291AA,16
4/5/2022,1584BA,1
3/15/2023,2170BA,4
2/2/2022,3590BA,15
7/6/2022,2498BA,4
3/17/2023,1382CA,3
3/26/2023,1206BA,176
12/19/2022,2876CA,1
9/17/2022,3160BA,20
3/17/2023,3404CA,6
7/20/2022,3448CA,30
4/6/2023,3413AA,1
3/20/2022,3399AA,2
8/17/2022,1083AA,1765
3/4/2023,3271CA,1
12/12/2022,1479CA,30
5/1/2022,3125AA,4
4/23/2023,3576BA,10
3/7/2023,3423CA,1
2/16/2023,1214CA,25
11/21/2022,2212AA,1
2/15/2023,3178CA,1
5/8/2022,3399AA,1
2/19/2023,3365CA,1
4/18/2023,2970CA,1
10/15/2022,1497CA,275
6/6/2022,1624AA,1
2/27/2022,2513CA,2
5/29/2023,3590BA,7
11/22/2022,1116CA,2737
1/26/2023,1970CA,45
11/27/2022,3407CA,5
4/18/2023,2041CA,12
11/28/2022,2513CA,2
2/8/2022,3576BA,5
1/4/2023,2930CA,6
9/30/2022,2277AA,451
8/5/2022,2016CA,317
8/25/2022,2277AA,56
7/14/2022,2876CA,1
6/17/2022,2766AA,118
5/23/2023,1317CA,4
11/20/2022,3590BA,19
9/12/2022,2673BA,880
5/15/2023,2935BA,21
4/16/2022,2935BA,5
8/23/2022,1993AA,75
1/23/2023,1317CA,1
4/17/2023,2803BA,814
4/2/2023,1582CA,1
12/25/2022,3193AA,2
2/9/2023,3193AA,5
12/26/2022,1317CA,1
3/9/2023,3177CA,67.5
11/27/2022,2840AA,538
11/13/2022,2840AA,225
1/17/2023,1330CA,1
4/26/2022,2513CA,1
3/16/2022,1992AA,10
4/28/2022,2044CA,1
9/17/2022,3495CA,50
8/30/2022,1971AA,155
2/17/2022,3413AA,20
3/4/2022,2923CA,165.23
3/28/2022,2359CA,8931
2/6/2022,3619CA,2207
5/3/2023,3025CA,1
2/20/2023,2923CA,1
5/26/2022,2212AA,8
5/14/2022,2923CA,10
3/23/2022,2930CA,1
2/26/2023,2953BA,30
3/16/2023,2039CA,2
5/15/2023,1970CA,190
2/24/2022,2501CA,284
10/31/2022,1695CA,1
5/29/2022,3407CA,2
6/10/2022,2564BA,84
4/29/2023,3404CA,13
7/28/2022,2953CA,1
6/30/2022,3407CA,2
5/20/2023,2606AA,2
4/17/2023,2498CA,1
7/14/2022,1083AA,5457
10/5/2022,1009AA,50
5/25/2022,1214CA,969
1/11/2023,2458CA,2500
11/8/2022,3193AA,22
6/16/2022,2606AA,2
3/5/2023,1317CA,1
4/7/2022,3143CA,3
10/18/2022,3590BA,164
5/5/2023,1586CA,12
12/14/2022,2039CA,11
3/12/2022,3345AA,25
4/30/2023,2317CA,450
10/8/2022,3084CA,1
5/17/2022,2988AA,1
3/3/2023,3079BA,226
4/30/2023,3551CA,1424
12/31/2022,1479CA,20
6/8/2023,2013AA,22.5
5/20/2023,1224AA,10
11/11/2022,1994AA,65
4/3/2022,3053AA,15
11/9/2022,1083AA,3436
11/20/2022,2265BA,2
4/10/2022,1741BA,2
5/20/2022,2039CA,5
6/11/2022,2044CA,6
12/3/2022,2752AA,21
5/9/2023,2331CA,746
2/27/2022,2337CA,991
4/5/2022,1163CA,40
4/27/2023,1695CA,1
6/24/2022,3138CA,2
8/27/2022,1908AA,1
9/30/2022,2016CA,80
12/18/2022,2227AA,1
6/22/2022,1882CA,1
7/7/2022,2632AA,550
7/26/2022,3512AA,4
11/28/2022,3512AA,2238
6/15/2022,2925CA,15
5/11/2022,3365CA,5
4/16/2023,3250CA,250
3/24/2023,2025AA,6
8/9/2022,3407CA,5
11/14/2022,2021CA,6
7/2/2022,2876CA,14
6/1/2023,2189CA,65
3/11/2023,2054CA,8
10/3/2022,1499AA,10
5/25/2022,2953BA,150
5/20/2022,2326CA,104
3/23/2023,1214CA,152
2/27/2023,2646AA,36
5/18/2022,1907AA,1
1/10/2023,1479CA,10
2/23/2023,1971AA,50
11/20/2022,2013AA,100
12/27/2022,3084CA,1
4/23/2022,3177CA,67.5
2/13/2023,3619CA,4940
6/26/2022,1009AA,2365
2/17/2023,2060AA,5
5/8/2023,1116CA,80
11/13/2022,3143CA,3
6/7/2023,3533CA,900
2/5/2023,1953AA,1
4/11/2022,3160BA,4
2/23/2022,2342CA,525
5/19/2022,2956AA,13
12/6/2022,1953AA,1
11/14/2022,2956AA,6
5/8/2022,2970CA,1
5/24/2022,2501CA,31
12/23/2022,2348BA,1
7/7/2022,1116CA,175
8/7/2022,1584BA,1
4/15/2023,2785BA,90
2/11/2023,2515BA,40
4/7/2022,2331CA,60
6/27/2022,3358BA,1
11/26/2022,2326CA,362
9/5/2022,3423CA,1
1/8/2023,1163CA,100
2/14/2022,2970CA,1
8/19/2022,1385CA,9
6/11/2022,1255CA,1
2/20/2023,1499AA,70
8/26/2022,3423CA,6
7/24/2022,3378CA,5
8/8/2022,3619CA,2800
6/23/2022,3365CA,1000
1/29/2023,2501CA,809
6/15/2022,3461CA,3
5/30/2022,3160BA,10
2/14/2023,2935BA,3
3/9/2022,1582CA,1
12/11/2022,3533CA,1000
3/11/2022,2054CA,4
9/18/2022,2673BA,660
11/14/2022,2142CA,48
3/6/2022,2814BA,110
3/28/2022,2044CA,140
10/30/2022,3120BA,3
11/15/2022,2021CA,4071
12/3/2022,1193BA,47
10/5/2022,1382CA,8
4/22/2022,1445BA,2
2/11/2022,3413AA,5
1/17/2023,2229AA,2
3/11/2023,2953CA,1
3/20/2022,1695CA,1
6/10/2023,1994AA,84
10/3/2022,2013AA,100
1/27/2023,3462AA,120
3/9/2022,2953BA,60
6/12/2022,3533CA,315
5/17/2023,3512AA,525
3/9/2022,1956AA,1
2/15/2022,2234AA,3
4/8/2022,2317CA,200
1/2/2023,3512AA,4000
5/19/2023,2953CA,1
11/30/2022,2923CA,10
11/1/2022,1083AA,1310
2/8/2022,3576BA,8
2/3/2023,2498CA,1
2/16/2023,1009AA,50
2/22/2022,2513CA,1
2/24/2023,2293AA,61
6/4/2023,3365CA,1
3/22/2023,3533CA,500
10/12/2022,2923CA,3
1/2/2023,3079BA,78
2/14/2022,2117BA,4
11/5/2022,3016BA,1
8/20/2022,1511CA,10
10/25/2022,2763CA,1304
8/29/2022,3576BA,210
5/13/2022,3413AA,5
7/10/2022,1964BA,1420
2/23/2023,1967BA,32.5
5/4/2022,2953BA,210
11/2/2022,3132BA,1
3/25/2023,1499CA,2
4/28/2023,3205AA,1
3/11/2023,3025CA,1
4/21/2023,1945AA,1
2/18/2022,2923CA,156
4/22/2022,2096BA,3
6/23/2022,3448CA,20
12/31/2022,2970CA,3
5/19/2022,1650AA,7
4/19/2023,3075BA,12
4/28/2022,2317CA,34.33
3/9/2023,1499CA,2
12/26/2022,3358BA,1
8/4/2022,3494AA,30
12/29/2022,2013AA,45
5/24/2022,1486CA,5
8/30/2022,3576BA,3
10/22/2022,3533CA,150
6/21/2022,3365CA,1000
2/21/2022,2227AA,4
3/9/2022,2662CA,67
2/13/2023,1317CA,1
10/10/2022,3027CA,1
10/26/2022,1445BA,2
1/22/2023,3075AA,1
2/17/2022,3462AA,50
4/24/2022,3084CA,1
6/11/2023,2672BA,10
11/4/2022,1379CA,4
8/12/2022,1436BA,32
1/27/2023,2025AA,35
6/2/2022,3407CA,1
3/4/2023,1695CA,1
2/16/2023,1995AA,17
5/6/2022,3619CA,312
9/28/2022,1445BA,1
9/29/2022,3075AA,1
5/28/2023,1964BA,0.5
8/6/2022,2930CA,11
3/28/2022,3365CA,5
2/6/2023,2317CA,672
1/13/2023,1993AA,250
3/23/2023,2200CA,13
12/18/2022,2326CA,50
2/22/2022,1990AA,27.5
3/4/2023,1497CA,1250
4/19/2022,2488CA,297
12/17/2022,2501CA,37
11/21/2022,3533CA,500
4/19/2023,1630BA,1
4/28/2022,3079BA,18
3/11/2022,3079BA,48
6/11/2022,2326CA,340
7/1/2022,3420AA,2
4/12/2022,3407CA,3
4/28/2022,1385CA,8
3/23/2022,2953CA,1
6/29/2022,3365CA,50
4/8/2023,2621AA,3
4/19/2023,3610AA,12
11/13/2022,3053AA,20
4/3/2023,2876CA,1
7/24/2022,1479CA,5
11/18/2022,3250CA,10
3/10/2023,2060AA,6
12/2/2022,2170BA,6
10/8/2022,3143CA,4
2/19/2023,3053AA,15
3/23/2022,2170BA,2
10/21/2022,3462AA,50
5/30/2022,1497CA,210
11/19/2022,2267CA,4
6/10/2022,1586CA,10
2/2/2023,1330CA,1
7/17/2022,1130AA,45
9/19/2022,3423CA,2
6/22/2022,1367CA,1
2/17/2022,2970CA,1
7/19/2022,2044CA,10
2/13/2023,2956AA,2
12/10/2022,1953AA,1
8/14/2022,2054CA,9
10/9/2022,2867AA,26
5/12/2022,1601AA,5
6/1/2023,2060AA,3
6/12/2023,2396CA,4440
3/19/2022,2016CA,20
3/5/2023,2396CA,1200
2/7/2023,2315BA,6
6/23/2022,1993AA,130
10/10/2022,2317CA,408
2/1/2023,1906CA,3
12/31/2022,1385CA,7
10/3/2022,1009AA,121
6/13/2023,3576BA,6
2/9/2023,2189CA,5
5/30/2022,1964BA,195
4/1/2023,1445BA,2
4/27/2023,3462AA,100
6/1/2023,2935BA,4
5/6/2023,1366BA,1
3/20/2023,2876CA,1
3/10/2023,3358BA,1
6/21/2022,1964BA,170
10/29/2022,2935BA,5
5/8/2023,2938CA,4
1/31/2022,3365CA,20
9/30/2022,2227AA,13
2/25/2022,2606AA,3
5/13/2023,1967BA,187.5
10/15/2022,2291AA,281
4/28/2022,3177CA,67.5
3/15/2023,3345AA,5
2/28/2022,2988AA,1
4/27/2022,2293AA,90
4/5/2022,2096BA,3
1/18/2023,2876CA,5
8/21/2022,2060AA,6
5/7/2022,3610AA,6
5/27/2023,2515BA,487
6/11/2023,1497CA,200
8/8/2022,3365CA,4
2/21/2023,1993AA,1800
8/7/2022,1499CA,2
11/21/2022,3365CA,1
4/12/2023,1379CA,2
10/3/2022,3079BA,12
5/6/2023,1486CA,4
6/12/2023,3075AA,2
6/2/2022,1630BA,5
10/1/2022,1464AA,2
4/26/2022,1379CA,7
10/12/2022,3177CA,15
5/12/2022,1497CA,10
7/9/2022,1464AA,2
7/25/2022,2977BA,2
7/15/2022,2606AA,3
5/30/2022,3053AA,15
2/7/2023,1695CA,1
1/8/2023,1497CA,73
2/10/2022,2039CA,3
1/6/2023,2513CA,1
5/13/2023,3423CA,1
6/27/2022,1970CA,21
5/13/2022,1161AA,213
12/4/2022,3533CA,500
5/30/2022,3138CA,3
4/1/2022,3512AA,3029
7/17/2022,3502BA,9
3/29/2022,1695CA,1
4/16/2022,3619CA,2184
1/2/2023,1330CA,8
3/10/2022,3053AA,9
5/25/2023,2513CA,1
11/7/2022,2621AA,1
11/19/2022,1077CA,2000
4/4/2023,3399AA,3
9/2/2022,2923CA,2
2/18/2022,3551CA,1000
2/11/2022,1586CA,5
11/29/2022,2752AA,40
5/9/2023,1499CA,4
6/1/2022,2923CA,26
3/10/2022,2935BA,12
10/14/2022,2977BA,4
1/13/2023,1993AA,80
2/10/2023,2291AA,80
12/12/2022,2501CA,715
4/1/2023,2315BA,24
5/21/2022,2060AA,3
3/10/2022,2867AA,41.9
11/5/2022,3448CA,6
3/22/2023,1379CA,7
4/21/2022,2013AA,715
6/3/2023,3084CA,1
8/17/2022,2189CA,1
7/16/2022,2956AA,13
8/22/2022,1479CA,2
3/7/2022,1970CA,367
8/12/2022,1382CA,7
1/26/2023,3462AA,150
3/30/2022,3533CA,625
3/8/2022,2930CA,1
8/1/2022,1956AA,1
9/17/2022,1009AA,1100
1/5/2023,1993AA,465
4/29/2022,3025CA,4
11/4/2022,3462AA,150
11/1/2022,2814BA,643
3/22/2022,3345AA,15
3/27/2022,3358BA,1
12/15/2022,2013AA,55
9/26/2022,1571AA,3
4/26/2023,2501CA,748
4/4/2022,1077CA,1342
5/8/2022,2471CA,50
6/14/2022,3407CA,2
2/3/2022,3413AA,10
4/20/2023,2876CA,10
4/3/2023,2935BA,10
11/7/2022,1967BA,810
6/5/2023,2066AA,2
11/20/2022,3075BA,13
2/18/2022,2923CA,99
8/7/2022,1479CA,15
7/20/2022,1379CA,9
4/23/2022,3399AA,10
8/12/2022,2621AA,2
1/31/2023,2066AA,11
11/23/2022,3461CA,25
2/26/2022,2317CA,408
3/12/2023,3494AA,90
4/7/2022,3423CA,2
9/12/2022,1265CA,1
9/18/2022,2337CA,150
3/10/2022,2291AA,720
2/20/2022,3358BA,3
12/24/2022,3512AA,63
5/23/2023,2621AA,1
2/11/2022,1009AA,150
4/17/2023,3075AA,2
6/7/2023,2867AA,13
3/6/2022,1945AA,1
6/8/2022,2429BA,1082
3/27/2023,1445BA,2
12/6/2022,2331CA,326
10/22/2022,2016CA,40
3/9/2022,3079BA,18
10/22/2022,1624CA,3
1/16/2023,2930CA,1
2/7/2023,2021CA,3
12/24/2022,3143CA,5
5/22/2022,3448CA,50
10/6/2022,1163CA,165
2/17/2023,3619CA,40
11/8/2022,2727CA,172
6/23/2022,3160BA,5
11/10/2022,3461CA,2
3/7/2023,2016CA,350
3/22/2022,3378CA,600
8/10/2022,2930CA,48
7/26/2022,2054CA,1
7/6/2022,3407CA,12
3/9/2023,3345AA,2
5/24/2022,2227AA,5
5/11/2022,2096BA,5
7/27/2022,3423CA,2
5/18/2023,2956AA,5
2/28/2023,3448CA,15
12/7/2022,1464AA,1
4/13/2022,1956CA,1
4/4/2023,1921AA,1
4/25/2022,2025AA,8
11/20/2022,2501CA,462
12/30/2022,1497CA,52
12/1/2022,1907AA,2
3/27/2023,2994CA,1
8/27/2022,3143CA,20
12/30/2022,2212AA,4
4/14/2022,3075AA,2
7/11/2022,2953CA,2
3/4/2023,1126CA,1000
4/9/2023,2025AA,20
2/12/2023,1907AA,2
1/31/2023,1907AA,1
3/14/2022,3120BA,35
8/2/2022,1964BA,15
3/11/2023,1995AA,15
5/17/2023,2956AA,9
11/27/2022,3399AA,1
10/24/2022,2041CA,6
2/22/2022,3160BA,3
10/15/2022,1956CA,1
9/1/2022,1624AA,3
5/5/2023,3138CA,4
3/10/2023,1695CA,2
4/8/2022,2953BA,120
8/13/2022,3075AA,1
1/24/2023,1630BA,2
2/5/2023,3448CA,120
3/8/2022,2956AA,2
6/7/2022,2021CA,20
9/4/2022,1953AA,1
1/15/2023,1317CA,1
3/20/2023,3399AA,4
7/22/2022,1126CA,2711
8/30/2022,1630BA,1
1/9/2023,2498BA,1
2/11/2023,3494AA,60
3/28/2022,1464AA,2
9/12/2022,1967BA,329.5
6/4/2023,2331CA,224
5/3/2022,2212CA,1
2/17/2023,1009AA,143
3/10/2023,3512AA,500
3/1/2022,3177CA,135
5/25/2023,1882CA,1
3/23/2022,3079BA,1908
6/19/2022,3193AA,3
4/17/2023,3462AA,50
3/6/2022,2498CA,1
4/28/2023,3399AA,3
5/10/2022,2487BA,3
2/18/2023,3084CA,1
11/25/2022,1906CA,2
5/17/2022,1992AA,40
10/10/2022,2021CA,1
7/17/2022,1214CA,107
9/18/2022,1445BA,15
1/28/2023,1967BA,0.5
8/27/2022,2054AA,11
2/23/2022,3512AA,7239
3/11/2022,2766AA,240
3/27/2023,1907AA,1
7/31/2022,2189CA,2
4/2/2023,3205AA,1
10/20/2022,3570CA,16
2/2/2023,1908AA,1
8/29/2022,3407CA,3
3/2/2022,1964BA,12.5
2/7/2022,3556AA,14
9/28/2022,3495CA,5
12/10/2022,1601AA,1
5/2/2022,2025AA,12
1/3/2023,2498BA,1
6/7/2022,1130AA,4529
3/27/2022,1382CA,8
8/18/2022,3075AA,1
2/23/2022,1214CA,55
7/3/2022,3495CA,35
4/3/2022,3404CA,35
11/4/2022,3345AA,7
8/21/2022,1970CA,85
7/4/2022,1499CA,2
3/29/2022,3551CA,150
4/27/2023,3619CA,600
4/9/2022,1695CA,1
5/9/2022,3619CA,2677
3/8/2023,3250CA,150
3/14/2022,1990AA,210
4/16/2022,1908AA,1
5/19/2022,1163CA,32
6/25/2022,1077CA,5387
12/17/2022,1967BA,30
4/27/2022,3512AA,7497
2/2/2022,3619CA,50
8/15/2022,3365CA,40
4/30/2023,2484BA,45
12/4/2022,1624CA,3
3/16/2022,3576BA,20
3/20/2022,2013AA,642.5
1/23/2023,3358BA,1
11/4/2022,2953CA,1
4/12/2022,1382CA,9
3/1/2023,1163CA,40
11/8/2022,2977BA,4
2/20/2022,3556AA,8
12/14/2022,2016CA,1
6/2/2023,2923CA,2
7/25/2022,1511CA,13
8/11/2022,3084CA,1
1/27/2023,2930CA,7
11/20/2022,3378CA,300
9/27/2022,3025CA,1
6/6/2022,2189CA,2
12/26/2022,1464AA,2
2/19/2023,1695CA,1
7/5/2022,2564BA,62
5/12/2023,3576BA,25
5/21/2023,1953AA,1
5/18/2023,1908AA,1
7/29/2022,2564BA,48
9/18/2022,3193AA,5
4/7/2022,1970CA,295
6/29/2022,1708AA,3
5/15/2023,1970CA,220
3/13/2023,3025CA,4
9/16/2022,2970CA,4
2/6/2023,3250CA,242
3/1/2023,2938CA,263
6/8/2022,3576BA,8
4/6/2023,2508BA,1
11/2/2022,2953BA,90
10/28/2022,1630BA,2
3/1/2022,3533CA,500
1/26/2023,3084CA,1
12/3/2022,3404CA,15
11/15/2022,1497CA,70
9/18/2022,2988AA,2
9/5/2022,2326CA,6
11/16/2022,2060AA,10
7/14/2022,3533CA,100
2/9/2023,2096BA,1
5/29/2023,2763CA,1014
4/23/2023,1163CA,62
1/8/2023,1486CA,1
2/16/2023,3610AA,10
6/15/2022,1967BA,10
5/19/2022,3420AA,2
3/21/2023,2508BA,1
3/12/2023,3423CA,2
2/5/2022,3079BA,2
2/9/2023,2953BA,30
1/31/2023,3084CA,3
3/6/2022,1464AA,5
4/25/2023,2867AA,15
2/15/2022,1379CA,8
8/17/2022,2170BA,22
2/9/2023,3495CA,5
10/14/2022,1130AA,298
3/26/2023,1379CA,7
9/17/2022,2041CA,21
6/13/2023,2173CA,3
9/26/2022,2016CA,2
8/11/2022,1486CA,3
3/18/2023,3084CA,1
12/5/2022,2867AA,6
2/13/2022,1908AA,1
12/20/2022,3079BA,192
12/20/2022,2227AA,1
10/29/2022,2096BA,3
3/27/2022,2632AA,1
9/20/2022,1630BA,2
3/5/2023,1511CA,50
6/25/2022,2060AA,2
7/16/2022,1193BA,39
8/17/2022,2277AA,578
1/26/2023,2876CA,1
4/22/2023,1695CA,2
5/17/2023,1511CA,14
6/10/2022,1161AA,100
6/2/2022,2317CA,2397
6/27/2022,3399AA,4
11/4/2022,3345AA,3
12/9/2022,1077CA,4542
6/8/2022,2044CA,12
11/18/2022,2956AA,13
11/15/2022,1382CA,10
7/7/2022,2840AA,2293
8/18/2022,1224AA,33
2/7/2023,2429BA,600
1/21/2023,2956AA,23
11/2/2022,2953BA,60
8/14/2022,1906CA,3
1/10/2023,1571AA,5
4/4/2022,3462AA,50
9/11/2022,3132BA,1
3/1/2023,2173CA,27
5/15/2022,2508BA,1
2/8/2022,2501CA,200
5/11/2022,2803BA,4
2/6/2023,2752AA,48
3/17/2023,3177CA,67.5
4/29/2022,3619CA,75
1/31/2023,3494AA,200
8/1/2022,3551CA,400
2/7/2022,1967BA,170
3/5/2022,3358BA,2
2/2/2023,2317CA,372
2/20/2022,2227AA,11
5/3/2022,1979AA,135
5/27/2023,2331CA,400
8/14/2022,3494AA,100
2/21/2023,2227AA,3
12/1/2022,2621AA,2
7/2/2022,2953BA,60
4/23/2022,3461CA,10
9/16/2022,1163CA,10
12/27/2022,2930CA,50
11/12/2022,3404CA,5
9/12/2022,3512AA,100
5/26/2022,2621AA,1
7/13/2022,2317CA,571
4/24/2023,3413AA,1
4/3/2023,2200CA,17
4/12/2022,1009AA,192
10/3/2022,1130AA,82
3/12/2022,3616CA,6
3/4/2023,1224AA,35
2/5/2022,2564BA,50
4/10/2022,1945AA,1
4/11/2022,3120BA,1
9/3/2022,3084CA,1
8/19/2022,2970CA,1
7/18/2022,1964BA,600
2/7/2023,3084CA,1
5/17/2023,2814BA,1367
8/17/2022,1317CA,1
3/30/2022,3053AA,23
5/9/2023,2501CA,330
12/29/2022,3404CA,1
5/6/2023,2938CA,6
4/1/2023,3138CA,1
7/22/2022,1163CA,193
10/24/2022,1163CA,330
8/3/2022,1499AA,263
1/21/2023,3084CA,1
3/6/2022,3250CA,150
3/1/2023,2016CA,10
4/24/2022,3407CA,6
4/24/2023,3365CA,3
3/17/2023,2013AA,175
3/8/2023,3461CA,1
4/13/2022,2317CA,247
1/25/2023,1479CA,20
7/21/2022,2317CA,104
3/22/2022,1479CA,5
3/20/2022,2396CA,1335
3/4/2022,3407CA,4
3/11/2023,1163CA,1052
1/2/2023,3399AA,5
8/29/2022,1379CA,20
4/28/2022,1497CA,188
2/3/2023,3461CA,15
4/18/2023,1993AA,705
8/23/2022,1964BA,480
10/20/2022,2930CA,1
2/26/2022,3143CA,30
6/9/2023,2867AA,6
8/24/2022,3250CA,100
4/23/2023,2021CA,4
10/4/2022,1161AA,233
3/23/2023,2876CA,7
12/11/2022,3120BA,4
2/12/2023,1255CA,2
3/4/2023,1624AA,7
1/30/2023,2337CA,1700
10/16/2022,2515BA,1606
5/18/2023,2066AA,1
4/13/2023,1206BA,45
4/28/2022,1907AA,30
10/30/2022,3345AA,313
9/22/2022,1967BA,1030
5/25/2023,3079BA,42
11/7/2022,1445BA,2
4/12/2022,2013AA,1040
1/15/2023,3079BA,473
4/3/2022,1499AA,50
11/10/2022,2173CA,5
